"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Uganda","UGA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11568979366.9052","12627397554.0034","13248772135.6866","14833350963.2265","16119007563.6415","18413172968.5183","20483292975.3648","21966385384.3307","23322677659.7439","25539726527.1287","26688015523.8737","28460693338.0073","31611638583.4774","34342397048.736","37516397573.3485","41080720137.8869","47049184547.1685","52573873295.5947","58286886293.7786","62341532650.6215","66614102246.8692","74468592859.3859","68126892521.0251","70302250671.6159","75321006669.9279","79794449795.6947","81510174709.6732","83396719985.767","86389250632.9498","91011565430.1696","93193836842.0817","97963631678.3804",
"Ukraine","UKR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","404380138198.7","381190179132.498","343309831865.154","294548937574.861","235462607993.15","210566750040.296","192767588206.071","190203862098.032","187169533934.48","188127467539.017","196199673457.923","221416639063.408","237045895761.154","265307945727.867","305493612942.725","324281515178.167","357116751794.51","400020305816.22","413752309595.278","351979442975.055","378049961958.927","401845866680.09","437679568682.99","498056033904.966","456705360942.42","453680175666.236","480655522169.114","511217276081.942","539133206207.029","567846433532.866","558272943072.807","573525550840.319",
"Upper middle income","UMC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6114186814456.55","6485672254608.14","6777647212341.08","7213651333726.45","7613237731472.74","8058590011164.46","8635206715795.88","9287326491528.81","9448794020320.82","9934889549437.21","10878462537063.2","11534217821615.7","12291540225068.3","13291157983194.3","14800706103953","16438804341708.5","18881704670681.2","21323986357371.5","23597994014664","24392590255063.1","26680069631145.5","29218987416724.8","31452181913269.1","33323523237863.7","34913135727200.8","35314432647188.2","36633081242451.5","38938437281524.8","41731461266112.9","43982753777704.8","44174900794130","49097176357091.3",
"Uruguay","URY","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19173327822.5213","20779090738.1986","23059488732.402","24273964960.6022","26543353418.4316","26773847706.2873","28836659319.8347","32001303212.2992","33814649048.9862","33842893664.3624","33906875358.7534","33326053509.7782","31509136531.2172","30894584187.019","33226385519.6842","37378438021.8329","40378968936.232","44190764440.9281","47888652253.2649","50089138993.7778","54392072498.6574","58589197626.3661","56852410740.55","61385818213.561","63865292741.8456","65812871477.599","73313363121.518","74698086384.8199","76771126863.4198","79082601187.7971","74668439553.4142","78647491573.7453",
"United States","USA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5902290000000","6096750000000","6435469000000","6733768000000","7170251000000","7574691000000","8045907000000","8589268000000","9135464000000.01","9690388000000.01","10383667000000","10746067000000","11052223000000","11534846000000","12317643000000","13166516000000","14066382000000","14550103000000","14718111000000","14426269000000","15172073000000","15849978000000","16675595000000","17188331000000","18043094000000","18660910000000","19020479000000","19893072999999.9","20946778000000","21708650000000","21286637000000","23393116832631",
"Uzbekistan","UZB","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50683627335.1133","50776963334.6639","49181890888.7786","49797967996.9699","51442006452.7084","54705882724.2349","57981245195.0063","61147283150.0021","64557094315.6983","68624937389.5922","72672083251.5792","77501739342.0935","86107396124.7298","95192827566.4645","105101693799.861","123386896239.486","139155898213.81","147063406225.903","158919215600.785","174714953015.237","182611507382.537","193795439652.219","202521833728.338","212542989616.393","218609964317.943","225889693619.777","245847784487.716","260330545041.879","264327906155.904","297529096398.926",
"St. Vincent and the Grenadines","VCT","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","421435901.907936","441301897.585132","487977377.418705","521377214.9805","520738116.338425","573899477.82304","597777231.973154","623163451.828792","655672389.62473","673176362.719647","703582354.311366","739369192.704474","790647313.460333","850141450.199767","901878370.566713","956229961.352408","1067691527.60037","1144266752.16478","1172349475.08695","1179170683.89769","1141354794.55347","1156723256.63846","1188381830.18514","1250490057.14996","1253780709.21419","1292441903.43334","1424634121.6249","1432930046.30729","1517475976.65414","1539050813.78361","1479054512.43904","1561414974.4071",
"Venezuela, RB","VEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185286711981.191","211202173646.614","225002957726.992","231050020882.329","229569703005.926","245439453568.102","249605411647.451","268911265179.128","273122231913.375","263748477831.546","280536746831.33","295206724163.785","269623209646.254","254519413450.806","307599608041.798","355723801300.599","406850018364.289","461741852867.68","491315697229.264","473744694391.916","470272931256.651","493557717634.178","","","","","","","","","","",
"British Virgin Islands","VGB","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75259994808.6921","83152688526.6693","93853862066.81","103502278956.37","116252896083.806","132559457105.866","146685029592.536","160449488361.305","170698975368.422","182027493092.926","199389505460.482","216670872395.572","233422279646.01","254521461833.324","280415621594.958","311129979925.226","342252512498.968","374584618899.323","402828067046.295","422703234612.499","456627025199.276","497552154232.621","550299080607.805","586178170078.543","635581021807.56","664721542586.763","728466205199.11","799648198230.872","888671641704.294","971933374104.345","1019811658289.37","1079770088143.51",
"Vanuatu","VUT","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245064817.068527","230693381.83418","235599180.824404","243240026.053185","265136022.62329","277775175.674286","298571882.771281","322541368.387433","361022711.492103","372120214.934624","391317341.570996","399589494.361886","373626619.570006","396565877.866851","421000785.230455","450214138.024154","514191804.12237","542060905.364602","610440646.944343","611669964.476787","630275190.52202","668614871.783441","664756175.902784","720803973.036473","769565517.034554","781705766.9819","830238932.026342","882080382.802575","953843042.236738","1056155544.9727","1024461876.37119","1070732395.34582",
"World","WLD","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29051470800739.3","30691089947678.4","32114463527516.9","33506801395831.8","35321903309777.8","37287040142685.4","39554152171364.6","41890710849084.4","43326791310058.7","45433648242913.3","48872891053664.6","51294347262587.4","53662811372146.8","56672788739787.6","61300139470010","66018347896714.2","72616959332403","78476251309672.3","82879054120975.8","83553753829311.8","89164247577621","95080046880549.3","100284324575645","104955012097612","109272316907577","111492121928401","115738787088946","122105287335495","129383417566009","134853827213157","133258015696213","145998815563358",
"Samoa","WSM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256647174.784518","256342341.804987","","","","","","","","","","","609194559.804923","651749681.141976","692613969.095295","758910182.437361","801427127.509591","832302119.23346","879249193.297421","894417411.405227","979703816.71274","1029666341.52497","1012716381.59222","1031839441.99129","1054839275.03946","1126639460.58774","1225855629.09299","1257429345.66735","1274512186.30185","1346549777.86584","1326045091.17417","1305779261.13866",
"Kosovo","XKX","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11967550450.0791","12297152555.4229","13053427772.1776","14275507082.9813","14992886391.9417","15607262099.387","16014472676.2423","17005558956.0916","18008772500.6659","19065769856.1447","20125122727.9818","21582207329.9051","20705281720.8745","23761889833.8356",
"Yemen, Rep.","YEM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24043332687.494","25709265229.912","28744083549.9698","30742705248.7905","33502681120.6683","35241751070.3031","35813305343.1027","38252937399.3816","42502574178.9766","43091828120.8152","47353647467.4154","50813207172.1969","53263895530.6246","55701176232.6423","58821243873.1302","64106523132.1356","70568799824.5653","75086910503.7848","78573107595.5691","84303257410.7647","90710672122.982","79742575752.6667","81652538392.2555","88588684668.5626","","","","","","","","",
"South Africa","ZAF","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","251232782595.216","259769206822.741","260989209889.806","270992678681.204","286309087420.625","301079179796.867","319018919127.927","332958131892.656","337832435798.574","350637642854.152","373741836844.975","389801119697.223","413053924512.154","432834791125.312","467809549732.874","507809327335.713","552928701696.482","590750377588.724","621958344648.529","621510984850.456","648506796343.6","680230630915.234","680727254309.896","712857594431.254","723516271348.345","741514470950.206","752967564963.157","768262732572.038","798422199791.967","817691846472.906","781611710891.745","851942107658.809",
"Zambia","ZMB","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10837413937.9933","10851406130.5185","11085913155.5628","12405490123.9018","11743896487.7101","12351823668.2293","13450045915.6901","14188528516.1848","14222017423.4823","15331531728.5073","16371894317.7722","17687460524.4409","18858562550.9388","20709284241.0536","21942432508.0209","23963689063.6113","26200399241.6667","28569455268.9916","32501685763.1422","37693437337.6833","40347137350.2459","44313413076.5895","48670115552.996","51230925385.5009","53398105822.3561","53416507706.8293","53992049816.7248","56131829918.0733","61597343917.7753","63480300316.6043","61773114087.6548","63236207901.9914",
"Zimbabwe","ZWE","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15836648538.1308","16935104889.3043","15278756605.1201","16098705160.4589","17508893923.9123","17646399662.8197","20689484871.9447","20542078283.5809","19991523948.2898","21021909001.9977","20605204744.4278","21967424726.2917","20968973567.6357","18115604168.1559","16628036059.1838","16263785263.5113","15378279690.885","14312403414.3635","9818536171.41227","17179075424.734","21303117822.3239","24052481305.2155","27757847991.74","30838319644.8754","31498177185.5429","32643690913.8321","34496858285.8601","30501640058.7333","36210259974.7851","34703951287.6768","32164467649.0032","36248332029.9768",
